"Product ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";"Position"
"252";"";"BOITE A CLEF HOME SWEAT HOME";"";"";"12.42";"14.9";"3.0";"";"0"
"253";"";"BOUGIE ROSE CLAIR CYLINDRIQUE";"";"";"3.58";"4.3";"5.0";"";"0"
"254";"";"BOUGIE ROSE FONCE CYLINDRIQUE";"";"";"3.58";"4.3";"6.0";"";"0"
"255";"";"BOUGIE ZINC CYLINDRIQUE";"";"";"3.58";"4.3";"6.0";"";"0"
"256";"";"BOUGIE BLEU CLAIR CYLINDRIQUE";"";"";"3.58";"4.3";"4.0";"";"0"
"257";"";"BOUGIE ARGENT CYLINDRIQUE";"";"";"3.58";"4.3";"0.0";"";"0"
"258";"";"BOUGIE LAVANDE PARFUM LAVANDE";"";"";"4.25";"5.1";"6.0";"";"0"
"259";"";"BOUGIE PRUNE PARFUM FLEUR SAUVAGE";"";"";"4.25";"5.1";"3.0";"";"0"
"260";"";"BOUGIE ROSE PARFUM ROSE";"";"";"4.25";"5.1";"3.0";"";"0"
"261";"";"BOUGIE CITRON PARFUM PRINTEMPS FLEURI";"";"";"4.25";"5.1";"5.0";"";"0"
"262";"";"BOUGIE FUSHIA PARFUM MAGNOLIA";"";"";"4.25";"5.1";"1.0";"";"0"
"263";"";"BOUGIE MANGUE PARFUM ORANGE";"";"";"4.25";"5.1";"4.0";"";"0"
"264";"";"BOUGIE BLEU CLAIR PARFUM EMBRUNS DES MERS";"";"";"4.25";"5.1";"6.0";"";"0"
"265";"";"COEUR ARDOISE HOME SWEET HOME";"";"";"8.25";"9.9";"9.0";"";"0"
"266";"";"SET A TAPAS 3 RAMEQUINS";"";"";"9.08";"10.9";"7.0";"";"0"
"267";"";"PRESENTOIR 3 PANIERS AVEC TOIT";"";"";"0";"0";"1.0";"";"0"
"268";"";"LANTERNE RECTANGULAIRE EN METAL";"";"";"22.83";"27.4";"2.0";"";"0"
"269";"";"PLATEAU RECTANGULAIRE EN METAL";"";"";"17.67";"21.2";"6.0";"";"0"
"270";"";"LAMPE FACON VIEUX PROJECTEUR";"";"";"116.58";"139.9";"-1.0";"";"0"
"271";"";"LANTERNE BOIS RONDE DESSUS METAL";"";"";"17.42";"20.9";"1.0";"";"0"
"272";"";"CABANE A OISEAUX EN BOIS";"";"";"8.25";"9.9";"4.0";"";"0"
"273";"";"LANTERNE EN BOIS BLANC VERRE";"";"";"19.08";"22.9";"3.0";"";"0"
"274";"";"PHOTOPHORE METAL BLANC";"";"";"4.08";"4.9";"0.0";"";"0"
"275";"";"TABLEAU EN TOILE IMPRIME";"";"";"6.58";"7.9";"5.0";"";"0"
"276";"";"BODOG CHIEN NOEUD VICHY 35CM";"";"";"17.17";"20.6";"3.0";"";"0"
"277";"";"INA & FILIP OURS DEUX ASSORTIS 27 CM";"";"";"13";"15.6";"2.0";"";"0"
"279";"";"ANNELISE 2 ASSORTIS LAPIN 47CM";"";"";"15.5";"18.6";"0.0";"";"0"
"281";"";"TIFAYNE OURS ROBE ROSE 35CM";"";"";"19.58";"23.5";"0.0";"";"0"
"282";"";"MARVYN OURS DORMEURS 2 ASSORTIS";"";"";"9.67";"11.6";"4.0";"";"0"
"284";"";"BRIDGET & KENNY OURS 49CM";"";"";"13";"15.6";"0.0";"";"0"
"286";"";"COEUR METAL GRIS AJOURE";"";"";"4.92";"5.9";"5.0";"";"0"
"287";"";"SET DE 6 SOUS VERRES RONDS";"";"";"13.75";"16.5";"9.0";"";"0"
"288";"";"KENNY AGNEAU BLANC 28CM";"";"";"18.83";"22.6";"4.0";"";"0"
"289";"";"BOITE MES QUENOTTES 14X19X4";"";"";"13.25";"15.9";"7.0";"";"0"
"290";"";"BOITE MES EMPREINTES";"";"";"22.42";"26.9";"2.0";"";"0"
"291";"";"PORTE BIJOUX EN METAL VIEILLI";"";"";"14.08";"16.9";"2.0";"";"0"
"293";"";"BOITE A BIJOUX EN BOIS 4 CASIERS";"";"";"8.25";"9.9";"3.0";"";"0"
"294";"";"PLATEAU METALLIQUE VINTAGE";"";"";"9.08";"10.9";"0.0";"";"0"
"296";"";"SUPPORT ET BOULE A THE";"";"";"11.33";"13.6";"1.0";"";"0"
"297";"";"CORBEILLE A PAIN EN COTON ET LIN";"";"";"7.92";"9.5";"1.0";"";"0"
"298";"";"BOITE A THE 6 COMPARTIMENTS";"";"";"19.92";"23.9";"2.0";"";"0"
"301";"";"CORBEILLE RONDE EN BAMBOU LAQUE BLEU CIEL";"";"";"19.33";"23.2";"0.0";"";"0"
"302";"";"CORBEILLE EN BAMBOU LAQUE";"";"";"5.17";"6.2";"0.0";"";"0"
"303";"";"COEUR A SUSPENDRE EN OSIER";"";"";"7.92";"9.5";"1.0";"";"0"
"304";"";"PLATEAU EN BOIS ET ZINC SERIE DE 2";"";"";"0";"0";"1.0";"";"0"
"306";"";"PHOTOPHORE EN BOIS ET VERRE";"";"";"7.42";"8.9";"1.0";"";"0"
"307";"";"BOITE A THE 9 COMPARTIMENTS EN BOIS LAQUE";"";"";"24.92";"29.9";"5.0";"";"0"
"308";"";"PHOTOPHORE EN METAL CUIVRE ET VERRE";"";"";"11";"13.2";"0.0";"";"0"
"309";"";"VASE EN VERRE ET DECO METAL";"";"";"6.25";"7.5";"8.0";"";"0"
"310";"";"CADRE PHOTO EN BOIS ET VERRE";"";"";"11.25";"13.5";"6.0";"";"0"
"311";"";"LANTERNE EN BOIS MOTIF MARIN";"";"";"15.75";"18.9";"1.0";"";"0"
"312";"";"VASE EN VERRE";"";"";"9.33";"11.2";"3.0";"";"0"
"313";"";"CADRE PHOTO EN BOIS ET VERRE";"";"";"10.58";"12.7";"0.0";"";"0"
"314";"";"CADRE PHOTO EN BOIS";"";"";"10.08";"12.1";"3.0";"";"0"
"315";"";"VASE EN VERRE";"";"";"6";"7.2";"8.0";"";"0"
"316";"";"CORBEILLE DE RANGEMENT EN CORDE TEINTEE SERIE DE 4";"";"";"0";"0";"1.0";"";"0"
"317";"";"TOUTE PETITE CORBEILLE DE RANGEMENT EN CORDE TEINTEE";"";"";"6";"7.2";"-1.0";"";"0"
"318";"";"BOITE A THE 6 COMPARTIMENTS";"";"";"21.58";"25.9";"6.0";"";"0"
"319";"";"PLATEAU ROND EN BAMBOU NATUREL ET LAQUE TURQUOISE";"";"";"20.67";"24.8";"1.0";"";"0"
"320";"";"PLATEAU EN BAMBOU PLATINE";"";"";"11.33";"13.6";"1.0";"";"0"
"321";"";"CORBEILLE EN BAMBOU LAQUE";"";"";"16.58";"19.9";"1.0";"";"0"
"322";"";"BOL EN BAMBOU NATUREL ET COLORE";"";"";"6.75";"8.1";"1.0";"";"0"
"323";"";"CORBEILLE A PAIN EN OSIER ET BOIS";"";"";"3.58";"4.3";"-1.0";"";"0"
"324";"";"PLATEAU ARDOISE ET BAMBOU + 2 POTS CERAMIQUE";"";"";"20.75";"24.9";"2.0";"";"0"
"325";"";"LISTE DE COURSES OEUFS FRAIS";"";"";"16.58";"19.9";"4.0";"";"0"
"326";"";"COUSSIN EN COTON TRIANGLES";"";"";"20.75";"24.9";"0.0";"";"0"
"327";"";"HOUSSE DE COUSSIN ETHNIQUE";"";"";"7.42";"8.9";"1.0";"";"0"
"329";"";"BOUCHON EN ACIER ET BOIS";"";"";"4.92";"5.9";"8.0";"";"0"
"330";"";"PANIER VERSEUR EN METAL";"";"";"8.25";"9.9";"2.0";"";"0"
"331";"";"PANIER VERSEUR EN METAL NOIR";"";"";"8.25";"9.9";"1.0";"";"0"
"332";"";"PORTE BOUTEILLES ET VERRES";"";"";"19.25";"23.1";"2.0";"";"0"
"333";"";"HOUSSE DE COUSSIN TRIANGLES";"";"";"7.42";"8.9";"4.0";"";"0"
"334";"";"HOUSSE DE COUSSIN TRIANGLES EN COTON";"";"";"7.42";"8.9";"2.0";"";"0"
"335";"";"COFFRET SOMMELIER 4 ACCESSOIRES";"";"";"21.58";"25.9";"2.0";"";"0"
"336";"";"BOITE SERVEZ-VOUS MENTHE 400 GR";"";"";"14.67";"17.6";"4.0";"";"0"
"337";"";"MINI BOITE CARAMEL 50 GR";"";"";"3.22";"3.4";"3.0";"";"0"
"338";"";"BOITE OVALE CARAMEL 300 GR";"";"";"14.12";"14.9";"5.0";"";"0"
"339";"";"BOITE FER CARAMEL 150 GR";"";"";"10.33";"10.9";"5.0";"";"0"
"340";"";"POT A LAIT CARAMEL 200 GR";"";"";"11.75";"12.4";"4.0";"";"0"
"341";"";"SACHET GATEAU CŒUR DE BEURRE 200 GR";"";"";"7.77";"8.199999999999999";"1.0";"";"0"
"342";"";"MELANGE POUR RHUM ARRANGE PARADIS POUR 70 CL 40 GR";"";"";"9";"9.5";"10.0";"";"0"
"343";"";"MELANGE POUR RHUM ARRANGE REUNION POUR 70 CL 55 GR";"";"";"9";"9.5";"11.0";"";"0"
"344";"";"MELANGE POUR RHUM ARRANGE ZOUK POUR 70 CL 40 GR";"";"";"9";"9.5";"6.0";"";"0"
"345";"";"MELANGE POUR RHUM ARRANGE CARAFE PARADISE ISLAND MIX POUR 1L 35 GR";"";"";"18.86";"19.9";"5.0";"";"0"
"346";"";"MELANGE POUR COCKTAIL ARRANGE CARAFE MOJITO POUR 1L 150 GR";"";"";"18.86";"19.9";"8.0";"";"0"
"347";"";"MELANGE POUR COCKTAIL ARRANGE CARAFE PUNCH CARAIBE POUR 1L 160 GR";"";"";"18.86";"19.9";"13.0";"";"0"
"348";"";"MELANGE POUR COCKTAIL ARRANGE CARAFE SEX ON THE BEACH POUR 1L 140 GR";"";"";"18.86";"19.9";"6.0";"";"0"
"349";"";"SWEET COCKTAIL MOJITO 150 GR";"";"";"9";"9.5";"11.0";"";"0"
"350";"";"SWEET COCKTAIL SEX ON THE BEACH 150 GR";"";"";"9";"9.5";"6.0";"";"0"
"351";"";"SWEET COCKTAIL PINA COLADA 150 GR";"";"";"9";"9.5";"4.0";"";"0"
"352";"";"SUC' GIVRAGE SPECIAL MOJITO 100 GR";"";"";"4.93";"5.2";"11.0";"";"0"
"353";"";"MUESLI CROQUANT 180 GR";"";"";"6.07";"6.4";"5.0";"";"0"
"354";"";"CAKE PINA COLADA 390 GR";"";"";"0";"8.5";"7.0";"";"0"
"355";"";"CAKE MOJITO 410 GR";"";"";"0";"8.5";"7.0";"";"0"
"356";"";"CAKE NOUGAT ET CRANBERRIES 380 GR";"";"";"8.06";"8.5";"7.0";"";"0"
"357";"";"CAKE SPECULOOS POMME RAISINS 360 GR";"";"";"8.06";"8.5";"6.0";"";"0"
"358";"";"CAKE CHOCO CARAMEL 380 GR";"";"";"8.06";"8.5";"6.0";"";"0"
"359";"";"MADELEINE CITRON FRAISE 260 GR";"";"";"7.49";"7.9";"10.0";"";"0"
"360";"";"RIZ AU LAIT ET SES CARAMELS AU BEURRE SALE 300 GR";"";"";"7.49";"7.9";"13.0";"";"0"
"361";"";"RIZ AU LAIT FACON POIRE BELLE HELENE 310 GR";"";"";"7.49";"7.9";"4.0";"";"0"
"362";"";"RIZ AU LAIT TARTE AU CITRON MERINGUE 320 GR";"";"";"7.49";"7.9";"5.0";"";"0"
"363";"";"RISOTTO AUX CEPES 314 GR";"";"";"8.06";"8.5";"3.0";"";"0"
"364";"";"RISOTTO INDIEN 390 GR";"";"";"8.06";"8.5";"2.0";"";"0"
"365";"";"RISOTTO LEGUMES DU SOLEIL 340 GR";"";"";"8.06";"8.5";"5.0";"";"0"
"366";"";"RISOTTO MEDITERRANEEN 340 GR";"";"";"8.06";"8.5";"1.0";"";"0"
"367";"";"CAKE TOMATES OLIVES 300 GR";"";"";"7.49";"7.9";"1.0";"";"0"
"368";"";"CAKE PROVENCAL 290 GR";"";"";"7.49";"7.9";"5.0";"";"0"
"369";"";"MADELEINE TOMATES BASILIC 185 GR";"";"";"7.49";"7.9";"3.0";"";"0"
"370";"";"GATEAU MAGIQUE DEUX CHOCOLATS 320 GR";"";"";"0";"8.5";"6.0";"";"0"
"371";"";"GATEAU MARBRE ORANGE CHOCOLAT 370 GR";"";"";"0";"8.5";"7.0";"";"0"
"372";"";"COOKIES CHOCOLAT NOIR ET ECLAT DE CARAMEL 450 GR";"";"";"8.34";"8.800000000000001";"11.0";"";"0"
"373";"";"COOKIES CHOCOLAT BLANC ET PRALINES ROSES 440 GR";"";"";"8.34";"8.800000000000001";"6.0";"";"0"
"374";"";"COOKIES CHOCOLAT AU LAIT ET NOIX DE PECAN 430 GR";"";"";"8.34";"8.800000000000001";"0.0";"";"0"
"375";"";"PALETS BRETONS CARAMEL NOISETTE 400 GR";"";"";"8.34";"8.800000000000001";"4.0";"";"0"
"376";"";"QUATRE QUART FRAMBOISE CHOCOLAT BLANC 420 GR";"";"";"8.34";"8.800000000000001";"4.0";"";"0"
"377";"";"MUFFINS A LA MYRTILLE 400 GR";"";"";"8.34";"8.800000000000001";"4.0";"";"0"
"378";"";"SABLES AU CHOCOLAT NOIR ET FLEUR DE SEL";"";"";"8.34";"8.800000000000001";"7.0";"";"0"
"379";"";"SPECULOOS SABLES";"";"";"8.34";"8.800000000000001";"5.0";"";"0"
"380";"";"CRUMBLE GOURMAND 180 GR";"";"";"5.97";"6.3";"9.0";"";"0"
"381";"";"CACAO PRESTIGE GUIMAUVE SUCRE OR 100 GR";"";"";"5.97";"6.3";"6.0";"";"0"
"382";"";"CACAO VERSION ORIGINALE 100 GR";"";"";"5.97";"6.3";"6.0";"";"0"
"383";"";"COCKTAIL BROCHETTE PIRATE 170 GR";"";"";"8.44";"8.9";"7.0";"";"0"
"384";"";"COCKTAIL BROCHETTE PRINCESSE 170 GR";"";"";"8.44";"8.9";"6.0";"";"0"
"385";"";"ROSES DE SAVON DANS UN PANIER";"";"";"0";"5.63";"1.0";"";"0"
"386";"";"BOUCHON FORME CHAUSSURE BLACK";"";"";"0";"6.58";"1.0";"";"0"
"387";"";"PORTE BOUTEILLE CHAINE";"";"";"18.17";"21.8";"0.0";"";"0"
"388";"";"PORTE BOUTEILLE LASSO";"";"";"0";"16.8";"0.0";"";"0"
"389";"";"DECAPSULEUR PANTOUFLE";"";"";"4.08";"4.9";"0.0";"";"0"
"390";"";"CUILLERES A CAFE EN HAUTS TALONS";"";"";"5.33";"6.4";"1.0";"";"0"
"391";"";"VERRE DE BIERE ICE 400 ML";"";"";"0";"8.48";"1.0";"";"0"
"392";"";"COUPE EMOTIONNELLE CŒUR";"";"";"5.75";"6.9";"1.0";"";"0"
"393";"";"TASSE COEURS MAGIQUES COEUR";"";"";"5.75";"6.9";"1.0";"";"0"
"394";"";"TASSE DE MUSIQUE GUITARE";"";"";"9.92";"11.9";"0.0";"";"0"
"395";"";"BOCAL NENUPHAR POUR CURE DENTS";"";"";"0";"8.449999999999999";"1.0";"";"0"
"396";"";"DESSOUS DE VERRE DISQUETTE 6 PCS.";"";"";"11.58";"13.9";"0.0";"";"0"
"397";"";"TASSE RETRO CLES";"";"";"5.42";"6.5";"1.0";"";"0"
"398";"";"TASSE RETRO VOYAGE";"";"";"5.42";"6.5";"1.0";"";"0"
"399";"";"DECAPSULEUR GUITARE";"";"";"3.42";"4.1";"0.0";"";"0"
"400";"";"TASSE DE MUSIQUE BLACK GUITARE";"";"";"9.92";"11.9";"0.0";"";"0"
"401";"";"TASSE DE MUSIQUE CLEF DE SOL";"";"";"9.92";"11.9";"0.0";"";"0"
"402";"";"DECAPSULEUR VELO";"";"";"3.25";"3.9";"0.0";"";"0"
"403";"";"TASSE EN PORCELAINE RETRO ARBRE";"";"";"5.75";"6.9";"1.0";"";"0"
"404";"";"TASSE EN PORCELAINE RETRO LAIT DE VACHE";"";"";"5.75";"6.9";"1.0";"";"0"
"405";"";"DECAPSULEUR MURAL RETRO";"";"";"4.08";"4.9";"0.0";"";"0"
"406";"";"MUG EMOTIONNEL NOIR";"";"";"5.42";"6.5";"1.0";"";"0"
"407";"";"LE FOOTBALL PINTE";"";"";"5.75";"6.9";"1.0";"";"0"
"408";"";"DESSOUS DE VERRE ARDOISE 4 PCES.";"";"";"7.33";"8.800000000000001";"0.0";"";"0"
"409";"";"BOUGEOIR BLANC EN CERAMIQUE AVEC LED";"";"";"3.25";"3.9";"32.0";"";"0"
"410";"";"BOUGIE PARFUMEE (ROSE, COTON, MELON, JASMINE)";"";"";"0";"4.95";"0.0";"";"0"
"411";"";"PORTE-BOUGIE EN METAL";"";"";"5.75";"6.9";"17.0";"";"0"
"412";"";"PHOTOPHORE EN CERAMIQUE BLANC MOTIF NOIR";"";"";"3.25";"3.9";"20.0";"";"0"
"413";"";"PHOTOPHORE EN METAL BRUN/ NOIR";"";"";"10.33";"12.4";"7.0";"";"0"
"414";"";"BOUGIE PARFUMEE (LINGE FRAIS, FRESHCOTTON ASSORTI)";"";"";"0";"4.95";"0.0";"";"0"
"415";"";"DESSOUS DE VERRE DISQUE VINYL";"";"";"4.08";"4.9";"0.0";"";"0"
"416";"";"SUCCULENTES DECORATIVES EN POT METALLIQUE";"";"";"5.17";"6.2";"16.0";"";"0"
"417";"";"PENDULE SUR PIED EN METAL";"";"";"45.75";"54.9";"1.0";"";"0"
"418";"";"ENSEIGNE A POSER   OPEN/CLOSE";"";"";"0";"67.3";"1.0";"";"0"
"419";"";"3 MINI POTS AVEC PLANTES VERTES DANS SUPPORT METAL";"";"";"12.42";"14.9";"0.0";"";"0"
"420";"";"BOUGIE + PLAQUE   N°1   EN METAL";"";"";"4.92";"5.9";"11.0";"";"0"
"421";"";"COFFRET DE 10 PIECES A PATISSERIE POUR ENFANTS";"";"";"15.75";"18.9";"1.0";"";"0"
"422";"";"COFFRET DE 5 PIECES A CAKE POUR ENFANTS";"";"";"15.75";"18.9";"0.0";"";"0"
"423";"";"BOCAL EN VERRE   TEA   ET COUVERCLE ALU";"";"";"8.25";"9.9";"2.0";"";"0"
"424";"";"LUSTRE STYLE INDUS. NOIR ET JAUGE DECORATIVE";"";"";"45.75";"54.9";"2.0";"";"0"
"425";"";"LUSTRE STYLE INDUS. CLOCHE METAL NOIR";"";"";"0";"67.3";"1.0";"";"0"
"426";"";"CLOCHE EN VERRE OUVRAGEE";"";"";"8.25";"9.9";"1.0";"";"0"
"427";"";"COMPOSITION BOITE 18X14 + SAVON A BARBE 100GR + BL";"";"";"20.75";"24.9";"2.0";"";"0"
"428";"";"BOUGIE VEGETALE DANS BOITE EN METAL PARFUM BOIS DE CEDRE";"";"";"7.42";"8.9";"10.0";"";"0"
"429";"";"BOUGIE VEGETALE DANS BOITE EN METAL PARFUM FLEUR DE COQUELICOT";"";"";"7.42";"8.9";"7.0";"";"0"
"430";"";"BOUGIE VEGETALE GM DANS VERRE PARFUM VOILE D'AMBRE";"";"";"10.17";"12.2";"4.0";"";"0"
"431";"";"BARQUETTE RECTANGULAIRE 2 ANSES MOBILES EN FER GRI";"";"";"0";"11.25";"6.0";"";"0"
"432";"";"THERMOMETRE   CHEF   EN METAL";"";"";"6.83";"8.199999999999999";"3.0";"";"0"
"433";"";"PATERE QUADRUPLE DECOR   COFFEE   EN METAL";"";"";"19.92";"23.9";"1.0";"";"0"
"434";"";"BOCAL INCLINE   SEL   AVEC BOUCHON METAL";"";"";"4.08";"4.9";"10.0";"";"0"
"435";"";"BOITE METAL RECTANGULAIRE ETIQUETTE   MEME PAS MAL";"";"";"4.08";"4.9";"5.0";"";"0"
"436";"";"PANIER KIT DE JARDINAGE 4 PIECES ENFANT COLL. MY H";"";"";"22.75";"27.3";"2.0";"";"0"
"437";"";"CORBEILLE A PAIN EN TISSU GM COLL. LINO ECRU";"";"";"11.58";"13.9";"3.0";"";"0"
"438";"";"POCHETTE KIT DE CUISINE ENFANT COLL. TOPOF";"";"";"20.75";"24.9";"2.0";"";"0"
"439";"";"ASSORTIEMENT 3 BOITES PERLES DE BETISES DE CAMBRAI";"";"";"0";"0";"0.0";"";"0"
"440";"";"PERLES DE BETISES DE CAMBRAI POMME 70G";"";"";"7.58";"9.1";"4.0";"";"0"
"441";"";"PERLES DE BETISES DE CAMBRAI MENTHE 70G";"";"";"7.58";"9.1";"2.0";"";"0"
"442";"";"PERLES DE BETISES DE CAMBRAI VIOLETTE 70G";"";"";"7.58";"9.1";"3.0";"";"0"
"443";"";"PETIT PLATEAU BOIS FOND ZINC";"";"";"26.25";"31.5";"-1.0";"";"0"
"444";"";"GRAND PLATEAU BOIS FOND ZINC";"";"";"41.58";"49.9";"0.0";"";"0"
"445";"";"PETITE CORBEILLE DE RANGEMENT EN CORDE TEINTEE";"";"";"7.67";"9.199999999999999";"-1.0";"";"0"
"446";"";"MOYENNE CORBEILLE DE RANGEMENT EN CORDE TEINTEE";"";"";"9.33";"11.2";"0.0";"";"0"
"447";"";"GRANDE CORBEILLE DE RANGEMENT EN CORDE TEINTEE";"";"";"11";"13.2";"0.0";"";"0"
"448";"";"PETITE CORBEILLE A PAIN OSIER";"";"";"3.58";"4.3";"1.0";"";"0"
"449";"";"DESSOUS DE TABLE VINYL";"";"";"2.92";"3.5";"0.0";"";"0"
"450";"";"PORTE BOUTEILLE";"";"";"30.75";"36.9";"0.0";"";"0"
"451";"";"P'TITPERO PETIT POIS AROME TRUFFE NOIRE";"";"";"3.32";"3.5";"2.0";"";"0"
"452";"";"P'TITPERO ARTICHAUT AU POIVRE BLANC";"";"";"3.32";"3.5";"0.0";"";"0"
"453";"";"P'TITPERO TOMATE SECHEE FINES HERBES";"";"";"3.32";"3.5";"0.0";"";"0"
"454";"";"P'TITPERO OLIVE NOIRE AU ZESTE D'ORANGE";"";"";"3.32";"3.5";"0.0";"";"0"
"455";"";"TARTINE FONDUE DE POIREAU PIGNONS";"";"";"8.44";"8.9";"11.0";"";"0"
"456";"";"TARTINE AUBERGINE AIL NOIX";"";"";"8.44";"8.9";"12.0";"";"0"
"457";"";"TARTINE POIVRON OIGNON PISTACHE";"";"";"8.44";"8.9";"6.0";"";"0"
"458";"";"TARTINE AIL CONFIT CAROTTE NOISETTE";"";"";"8.44";"8.9";"6.0";"";"0"
"459";"";"TARTINE LE PRINTEMPS FEVE OIGNON CONCOMBRE ET FRAISE";"";"";"7.962085";"8.4";"10.0";"";"0"
"460";"";"TARTINE L'ETE POIVRON JAUNE VIN ROSE MELON SESAME AUBERGINE";"";"";"7.96";"8.4";"4.0";"";"0"
"461";"";"PERLE DE FRAMBOISE 2.5KG";"";"";"53.08";"56";"4.76837158203125E-7";"";"0"
"462";"";"PERLE DE CASSIS 2.5KG";"";"";"53.08";"56";"7.152557373046875E-7";"";"0"
"463";"";"POMME D'AMOUR VRAC 2.5KG";"";"";"53.08";"56";"2.384185791015625E-7";"";"0"
"464";"";"AMOUR DE CERISE VRAC 2.5KG";"";"";"53.08";"56";"7.152557373046875E-7";"";"0"
"465";"";"PERLE D'ABRICOT 2.5KG";"";"";"53.09";"56.01";"7.152557373046875E-7";"";"0"
"466";"";"PERLE DE POIRE 2.5KG";"";"";"53.08";"56";"4.76837158203125E-7";"";"0"
"467";"";"CARRES 32 ASSORTIMENT A 3KG";"";"";"28.44";"30";"-2.727508672251133E-7";"";"0"
"468";"";"CARRES 32 ASSORTIMENT F 3KG";"";"";"28.44";"30";"2.0503998143794888E-7";"";"0"
"469";"";"CARRES 32 FRUITS ROUGES 3KG";"";"";"28.44";"30";"-1.7166136956348055E-8";"";"0"
"470";"";"MIGNONNETTES ASSORTIES 1.6KG";"";"";"30.33";"32";"2.3479998111724854";"";"0"
"471";"";"CUVETTE RECTANGLE";"";"";"0.16";"0.19";"-6.0";"";"0"
"472";"";"ALVEOLES 3X3 CARRES 32M";"";"";"0.16";"0.19";"-6.0";"";"0"
"473";"";"BOITES BOMBONERA ORANGE";"";"";"1.93";"2.32";"0.0";"";"0"
"474";"";"BOITES BOMBONERA MARRON";"";"";"1.93";"2.32";"-2.0";"";"0"
"475";"";"KARAOSEL VRAC 10KG";"";"";"41.71";"44";"13.098000526428223";"";"0"
"476";"";"CLOCHE A PDF CARRE";"";"";"0";"0";"0.0";"";"0"
"477";"";"KARAOKE VRAC 10KG";"";"";"36.97";"39";"10.33799934387207";"";"0"
"478";"";"BOULE D'EAU MER RES BLANC / GRIS ASSORTIE";"";"";"4.83";"5.8";"11.0";"";"0"
"479";"";"BOUGIE CYLINDRIQUE ROSE";"";"";"3.25";"3.9";"12.0";"";"0"
"480";"";"CACTUS AVEC POT 3 ASSORTIS";"";"";"8.33";"10";"0.0";"";"0"
"481";"";"HOCHET POULE PELUCHE CREME/TAUPE";"";"";"8.75";"10.5";"4.0";"";"0"
"482";"";"DOUDOU OURS PELUCHE TAUPE 2 ASSORTIS";"";"";"11.58";"13.9";"4.0";"";"0"
"483";"";"BOUGIE CYLINDRIQUE AQUA";"";"";"6.75";"8.1";"5.0";"";"0"
"484";"";"BOUGIE CYLINDRIQUE SAUMON";"";"";"3.58";"4.3";"11.0";"";"0"
"485";"";"CARAFE LEA VERRE TRANSPARENT";"";"";"12.42";"14.9";"2.0";"";"0"
"486";"";"ELEPHANT PELUCHE POLYESTER GRIS";"";"";"11.67";"14";"4.0";"";"0"
"487";"";"CADRE PHOTO MARRON";"";"";"11.58";"13.9";"4.0";"";"0"
"488";"";"ANGE 2 ASSORTIS";"";"";"19.92";"23.9";"2.0";"";"0"
"489";"";"BOUGIE CYLINDRIQUE BLEU";"";"";"12.5";"15";"6.0";"";"0"
"490";"";"PLAT ROND BAMBOU NATUREL";"";"";"15.42";"18.5";"2.0";"";"0"
"491";"";"PLATEAUX ROND METAL NOIR 38CM";"";"";"22.42";"26.9";"2.0";"";"0"
"492";"";"BOL APERO CORAIL 2 ASSORTIS 10X10X6CM";"";"";"4.58";"5.5";"16.0";"";"0"
"493";"";"BOL APERO CORAIL 2 ASSORTIS 12X12X5CM";"";"";"4.92";"5.9";"13.0";"";"0"
"494";"";"BOL APERO CORAIL 2 ASSORTIS 15X15X6";"";"";"6.04";"7.25";"10.0";"";"0"
"495";"";"PLAT FRUIT CORAIL 2 ASSORTIS 31X31X9";"";"";"27.92";"33.5";"2.0";"";"0"
"496";"";"BOL APERO BLEU-VERT 2 ASSORTIS 10X10X6CM";"";"";"4.58";"5.5";"16.0";"";"0"
"497";"";"BOL APERO BLEU-VERT 2 ASSORTIS 12X12X5CM";"";"";"4.38";"5.25";"12.0";"";"0"
"498";"";"BOL APERO BLEU-VERT 2 ASSORTIS 15X15X6CM";"";"";"6.58";"7.9";"11.0";"";"0"
"499";"";"PLAT PATE BLEU-VERT 2 ASSORTIS 24X24X8CM";"";"";"19.58";"23.5";"3.0";"";"0"
"500";"";"TEDDY BEAR DECO PELUCHE NATUREL";"";"";"13.25";"15.9";"4.0";"";"0"
"501";"";"DOUDOU CARRE OURS PELUCHE BLANC";"";"";"10.75";"12.9";"2.0";"";"0"
"502";"";"POT + COUVERCLE CERAMIQUE/BAMBOU 3 ASSORTIS";"";"";"10.42";"12.5";"1.0";"";"0"
"503";"";"SABLIER VERRE SABLE PASTEL 3 ASORTIS";"";"";"7.08";"8.5";"4.0";"";"0"
"504";"";"SAC PAILLE 2 ASORTIS";"";"";"39.58";"47.5";"1.0";"";"0"
"505";"";"PANIER + COUVERCLE NATUREL BLANC BLEU 28CM";"";"";"24.08";"28.9";"4.0";"";"0"
"506";"";"VASE TERRE CUITE OR";"";"";"24.17";"29";"4.0";"";"0"
"507";"";"SOLIFLOR COEUR METAL ET VERRE";"";"";"4.92";"5.9";"6.0";"";"0"
"508";"";"PAILLASON CAOUTCHOUC BIENVENUE";"";"";"22.92";"27.5";"3.0";"";"0"
"509";"";"PAILLASSON COCO PVC CHERCHEZ PAS";"";"";"20.25";"24.3";"0.0";"";"0"
"510";"";"TAPIS DE PATIO LEMIYO MACHIN NOIR";"";"";"28.75";"34.5";"2.0";"";"0"
